location_id,business_date,orders,gross_cents,refund_cents,labor_minutes,completed_jobs,on_time_jobs
L0099,2025-05-09,140,597940,25801,840,121,104
L0099,2025-05-10,133,473613,12652,931,127,116
L0099,2025-05-11,152,621528,22187,608,146,144
L0099,2025-05-12,151,330086,5264,453,138,123
L0099,2025-05-13,105,405825,7751,525,100,96
L0099,2025-05-14,129,427248,4929,774,118,115
L0099,2025-05-15,124,400148,16478,496,111,107
L0099,2025-05-16,147,296205,3261,735,129,112
L0099,2025-05-17,181,564358,27650,724,174,167
L0099,2025-05-18,183,-100,14786,1098,157,144
L0099,2025-05-20,111,462981,13279,777,107,99
L0099,2025-05-21,104,294736,7224,728,96,86
L0099,2025-05-22,138,360180,12807,966,133,126
L0099,2025-05-23,105,274785,3725,525,102,92
L0099,2025-05-24,134,248436,5402,402,128,127
L0099,2025-05-25,142,370762,6371,994,139,137
L0099,2025-05-26,129,377325,17525,903,114,107
L0099,2025-05-27,147,450702,14307,882,125,118
L0099,2025-05-28,130,480350,7446,780,129,112
L0099,2025-05-29,137,306606,5165,959,134,124
L0099,2025-05-30,117,464256,10595,819,115,101
L0099,2025-05-31,161,686021,4702,805,153,146
L0099,2025-06-01,169,452075,8642,507,144,139
L0099,2025-06-02,149,529695,13571,1043,143,132
L0099,2025-06-03,107,417942,7103,749,101,91
L0099,2025-06-04,136,571880,5805,544,118,109
L0099,2025-06-05,107,420403,7378,535,94,85
L0099,2025-06-06,109,224322,10948,763,108,97
L0099,2025-06-07,131,382258,5470,393,122,109
L0099,2025-06-08,186,651744,21822,930,177,162
L0099,2025-06-09,133,400862,8852,931,128,112
L0099,2025-06-10,104,191464,7395,416,97,90
L0099,2025-06-11,155,600625,19627,620,135,122
L0099,2025-06-12,130,572910,21955,910,125,123
L0099,2025-06-13,123,483882,11573,738,116,103
L0099,2025-06-14,152,472720,19472,760,136,133
L0099,2025-06-15,168,430416,8892,840,155,135
L0099,2025-06-16,147,310023,9319,735,137,128
L0099,2025-06-17,106,451666,9484,318,95,90
L0099,2025-06-18,144,451296,20821,720,127,121
L0099,2025-06-18,144,451296,20821,720,127,121
L0099,2025-06-19,111,375513,8108,555,95,83
L0099,2025-06-20,109,433275,9364,327,94,93
L0099,2025-06-21,157,623133,23548,471,144,131
L0099,2025-06-22,141,558642,24144,987,133,115
L0099,2025-06-23,119,462672,7530,595,114,100
L0099,2025-06-24,115,491050,22600,805,111,109
L0099,2025-06-25,106,249842,2542,530,99,94
L0099,2025-06-26,126,255150,11978,504,113,108
L0099,2025-06-28,131,398764,4822,393,130,122
L0099,2025-06-29,139,514717,21201,556,134,121
L0100,2025-01-01,212,555864,6726,1484,209,197
L0100,2025-01-02,223,487478,17474,1338,195,172
L0100,2025-01-03,226,859026,15053,1356,194,187
L0100,2025-01-04,252,631260,23227,1764,223,209
L0100,2025-01-05,229,858292,37583,1603,204,194
L0100,2025-01-06,174,693390,27892,1044,157,142
L0100,2025-01-07,236,439432,17923,1416,203,182
L0100,2025-01-07,236,439432,17923,1416,203,182
L0100,2025-01-08,175,766500,33999,1225,166,160
L0100,2025-01-09,207,479205,18206,1035,203,181
L0100,2025-01-10,174,617178,15767,870,173,170
L0100,2025-01-11,226,959822,36320,1130,210,185
L0100,2025-01-12,277,1087502,45444,1939,262,225
L0100,2025-01-13,200,820800,37582,1400,176,152
L0100,2025-01-14,215,795500,11177,1505,192,171
L0100,2025-01-15,221,898144,18727,1326,208,183
L0100,2025-01-16,161,510853,10901,483,146,136
L0100,2025-01-17,180,360360,13235,540,169,166
L0100,2025-01-18,270,963090,25368,1890,255,248
L0100,2025-01-19,194,685014,20507,1358,165,157
L0100,2025-01-20,161,466256,22904,966,142,139
L0100,2025-01-21,192,396288,16885,576,185,169
L0100,2025-01-22,239,514806,19153,717,234,226
L0100,2025-01-23,209,748847,11265,1045,207,194
L0100,2025-01-24,192,450624,12352,768,164,148
L0100,2025-01-25,209,596695,7969,1045,206,191
L0100,2025-01-26,270,542160,11418,1620,261,248
L0100,2025-01-26,270,542160,11418,1620,261,248
L0100,2025-01-27,216,865296,16500,1080,210,180
L0100,2025-01-28,166,305274,6227,1162,141,128
L0100,2025-01-29,170,674390,16770,850,166,149
L0100,2025-01-30,200,685400,19482,1200,189,173
L0100,2025-01-31,229,590591,17398,1374,222,206
L0100,2025-02-01,259,538720,8266,1554,256,240
L0100,2025-02-02,265,1154870,9595,1060,230,197
L0100,2025-02-04,210,554820,12312,840,194,171
L0100,2025-02-05,207,584154,20248,1035,183,168
L0100,2025-02-06,186,557256,25097,930,176,163
L0100,2025-02-07,234,844038,9535,936,229,225
L0100,2025-02-08,280,978880,24641,1400,278,279
L0100,2025-02-09,266,690004,12787,1064,239,207
L0100,2025-02-11,219,799350,18126,1314,201,182
L0100,2025-02-12,223,705126,27285,669,209,183
L0100,2025-02-13,196,482944,2451,,172,168
L0100,2025-02-14,187,375870,12427,935,162,140
L0100,2025-02-15,230,687010,4654,920,225,211
L0100,2025-02-16,222,660894,22461,1110,205,188
L0100,2025-02-17,166,533856,5490,664,146,130
L0100,2025-02-18,217,883407,30307,651,190,182
L0100,2025-02-19,179,526260,19822,895,161,141
L0100,2025-02-20,211,857926,14306,1477,207,189
L0100,2025-02-21,190,775390,10617,570,168,159
L0100,2025-02-22,262,835780,33310,1310,236,221
L0100,2025-02-23,236,864940,32518,944,213,188
L0100,2025-02-24,216,762048,14238,1080,205,203
L0100,2025-02-25,223,892000,22144,1338,195,184
L0100,2025-02-26,181,750969,24715,1267,167,147
L0100,2025-02-27,227,983137,18049,908,194,189
L0100,2025-02-28,239,537750,6157,717,221,198
L0100,2025-03-01,205,575640,4164,1025,191,168
L0100,2025-03-02,239,530580,3764,717,208,181
L0100,2025-03-03,203,548912,14929,1015,174,151
L0100,2025-03-04,188,382204,15875,940,167,164
L0100,2025-03-05,222,609612,24799,666,201,178
L0100,2025-03-06,210,631260,9063,1260,209,187
L0100,2025-03-07,232,616888,18629,1160,211,207
L0100,2025-03-08,264,792528,16766,1320,251,241
L0100,2025-03-09,272,613088,7022,1360,241,221
L0100,2025-03-10,199,494515,13717,597,189,184
L0100,2025-03-11,237,912924,14351,948,234,226
L0100,2025-03-12,221,795379,37695,1547,188,180
L0100,2025-03-13,185,489140,14608,740,157,146
L0100,2025-03-14,230,472420,11771,1610,207,177
L0100,2025-03-15,233,674069,24725,1631,213,183
L0100,2025-03-16,224,507808,6398,896,207,193
L0100,2025-03-17,187,444873,18108,935,180,178
L0100,2025-03-18,218,703486,19064,654,213,198
L0100,2025-03-19,226,775858,19482,904,219,197
L0100,2025-03-20,182,724724,25719,728,169,151
L0100,2025-03-21,168,519792,23399,840,160,149
L0100,2025-03-22,278,931022,38909,834,254,239
L0100,2025-03-23,223,721851,7275,669,199,191
L0100,2025-03-24,198,501732,19003,792,176,151
L0100,2025-03-26,199,531728,3078,1194,175,158
L0100,2025-03-27,164,369492,13377,492,161,141
L0100,2025-03-28,217,392553,7760,1519,189,167
L0100,2025-03-29,198,872982,38868,1188,182,168
L0100,2025-03-30,261,707832,30137,1305,250,247
L0100,2025-03-31,189,417879,8886,,177,167
L0100,2025-04-01,230,783380,26827,1380,197,188
L0100,2025-04-02,207,595125,17115,621,192,175
L0100,2025-04-03,204,401676,17774,1428,192,165
L0100,2025-04-04,234,1020474,46111,1170,219,208
L0100,2025-04-05,271,715711,12464,1355,254,234
L0100,2025-04-07,163,442056,3046,978,148,128
L0100,2025-04-08,218,493988,16956,872,192,184
L0100,2025-04-09,193,608722,14464,772,175,155
L0100,2025-04-10,165,730785,9820,990,164,153
L0100,2025-04-11,219,472383,21749,657,186,177
L0100,2025-04-12,207,690345,24421,1035,192,173
L0100,2025-04-13,260,865020,5736,1560,235,222
L0100,2025-04-14,222,867798,38849,1554,202,185
L0100,2025-04-15,188,844872,21441,564,164,162
L0100,2025-04-16,213,919734,28461,1278,201,195
L0100,2025-04-17,238,1020068,7358,714,220,212
L0100,2025-04-18,192,740352,6673,1344,188,165
L0100,2025-04-19,281,1148447,7564,1967,241,213
L0100,2025-04-20,279,994356,23353,1116,272,248
L0100,2025-04-21,197,742493,27980,1379,186,179
L0100,2025-04-22,220,460020,10479,1100,219,192
L0100,2025-04-23,171,512145,4487,1026,160,152
L0100,2025-04-24,229,940045,11506,1374,224,191
L0100,2025-04-25,191,611773,14345,573,173,163
L0100,2025-04-26,225,596925,10400,900,217,185
L0100,2025-04-27,203,729582,14059,609,179,154
L0100,2025-04-28,221,596258,6199,663,212,184
L0100,2025-04-29,166,527714,12493,996,147,136
L0100,2025-04-30,209,834746,37417,1463,180,176
L0100,2025-05-01,191,587516,3354,573,170,164
L0100,2025-05-02,225,956700,35658,1350,221,191
L0100,2025-05-03,198,784872,19438,594,184,180
L0100,2025-05-04,268,1196352,43403,1876,266,260
L0100,2025-05-05,212,844820,8746,1484,209,205
L0100,2025-05-06,210,417480,3185,1050,180,162
L0100,2025-05-07,165,319110,14664,1155,159,137
L0100,2025-05-08,199,803363,14003,796,190,183
L0100,2025-05-09,194,464630,7096,1164,189,184
L0100,2025-05-10,198,359370,6033,594,188,176
L0100,2025-05-11,233,918486,38666,699,217,211
L0100,2025-05-12,200,871800,8864,600,197,186
L0100,2025-05-13,204,859452,5591,1020,192,185
L0100,2025-05-14,161,352912,11965,644,160,154
L0100,2025-05-15,182,489762,15232,910,171,149
L0100,2025-05-16,223,654282,12033,,201,190
L0100,2025-05-17,248,1000928,24639,1736,231,209
L0100,2025-05-18,279,510849,5168,1395,264,225
L0100,2025-05-19,170,377400,9605,850,155,144
L0100,2025-05-20,217,889483,12287,651,198,172
L0100,2025-05-21,193,530171,2933,965,179,155
L0100,2025-05-22,180,590400,6979,540,164,150
L0100,2025-05-23,183,646173,12715,915,168,165
L0100,2025-05-24,232,886240,24376,1624,228,196
L0100,2025-05-25,193,391211,4313,1351,176,166
L0100,2025-05-26,205,534640,11679,615,186,163
L0100,2025-05-27,161,304290,12891,966,156,140
L0100,2025-05-28,227,876674,12801,1362,193,167
L0100,2025-05-29,176,646448,23835,704,164,150
L0100,2025-05-30,221,517361,2927,663,219,220
L0100,2025-05-31,286,772200,30753,1716,284,255
L0100,2025-06-01,195,671190,27140,585,189,175
L0100,2025-06-02,190,734350,10640,570,167,143
L0100,2025-06-03,235,591260,14123,940,199,189
L0100,2025-06-04,192,785088,26241,576,183,168
L0100,2025-06-05,184,709320,25557,1288,163,142
L0100,2025-06-06,238,690914,34428,1190,225,218
L0100,2025-06-07,257,633248,29468,1799,236,224
L0100,2025-06-08,201,853044,8158,1407,198,192
L0100,2025-06-09,165,701580,5712,660,155,138
L0100,2025-06-10,239,948830,44915,1195,210,208
L0100,2025-06-11,182,531076,25204,546,164,156
L0100,2025-06-12,170,739670,33525,850,154,133
L0100,2025-06-13,180,615600,4041,1260,162,153
L0100,2025-06-14,203,547085,20832,609,174,169
L0100,2025-06-15,230,669070,18737,1380,211,185
L0100,2025-06-16,232,485344,17078,1624,231,226
L0100,2025-06-18,239,756913,24492,1434,221,205
L0100,2025-06-19,197,777559,19638,1379,192,183
L0100,2025-06-20,235,695130,20103,1645,223,196
L0100,2025-06-21,247,794599,8089,1729,216,194
L0100,2025-06-21,247,794599,8089,1729,216,194
L0100,2025-06-22,198,604692,19284,1386,179,160
L0100,2025-06-23,192,552384,12257,1344,178,169
L0100,2025-06-24,236,1012204,42828,1652,208,194
L0100,2025-06-25,219,963600,36250,1314,218,208
L0100,2025-06-26,165,495990,6801,660,145,134
L0100,2025-06-27,174,536616,12802,1218,172,152
L0100,2025-06-28,204,765408,10611,1020,173,163
L0100,2025-06-29,260,521040,10462,,234,225
L0101,2025-01-01,129,425442,13139,774,109,96
L0101,2025-01-02,114,329574,9687,798,98,97
L0101,2025-01-03,117,474318,12816,702,101,97
L0101,2025-01-04,145,652065,10980,580,133,121
L0101,2025-01-05,143,576147,22831,429,141,122
L0101,2025-01-06,117,457821,14081,468,107,99
L0101,2025-01-07,109,234459,2300,545,95,93
L0101,2025-01-08,117,425997,4576,702,102,98
L0101,2025-01-09,142,366928,15289,994,135,120
L0101,2025-01-10,124,420980,13935,496,118,114
L0101,2025-01-11,159,316728,9153,1113,143,137
L0101,2025-01-12,148,442520,17210,592,128,113
L0101,2025-01-13,112,235200,6158,784,108,100
L0101,2025-01-14,129,338625,2790,774,125,124
L0101,2025-01-15,142,267528,6587,852,124,108
L0101,2025-01-16,108,439560,5621,324,104,91
L0101,2025-01-17,108,424656,15752,432,103,100
L0101,2025-01-18,152,621528,18648,1064,146,126
L0101,2025-01-19,130,312780,4868,780,123,120
L0101,2025-01-20,139,592974,15253,834,134,127
L0101,2025-01-21,116,313548,1805,464,100,91
L0101,2025-01-22,103,199305,8245,412,102,96
L0101,2025-01-23,135,473040,2881,540,115,99
L0101,2025-01-24,123,356331,7012,369,109,101
L0101,2025-01-25,125,454750,4138,375,113,111
L0101,2025-01-26,129,571728,12847,645,117,113
L0101,2025-01-27,104,252408,3411,624,98,94
L0101,2025-01-28,139,603260,22287,834,137,122
L0101,2025-01-29,114,225834,4143,456,113,100
L0101,2025-01-30,96,368736,15025,384,90,80
L0101,2025-01-31,96,256320,7727,576,94,81
L0101,2025-02-01,138,480516,21882,828,122,105
L0101,2025-02-02,127,286385,10309,635,123,120
L0101,2025-02-03,126,533484,19091,378,110,95
L0101,2025-02-04,140,409500,2829,840,128,121
L0101,2025-02-05,106,390928,6056,530,96,83
L0101,2025-02-06,136,556512,7425,544,129,123
L0101,2025-02-07,125,451625,10642,875,119,104
L0101,2025-02-08,131,330382,8552,917,114,112
L0101,2025-02-09,116,281648,3366,696,104,98
L0101,2025-02-10,128,506240,10530,512,124,106
L0101,2025-02-11,139,456059,15786,834,129,124
L0101,2025-02-12,140,469140,2935,700,124,111
L0101,2025-02-13,123,506514,12334,369,106,92
L0101,2025-02-14,97,320682,7482,291,89,90
L0101,2025-02-15,115,295320,12796,345,113,106
L0101,2025-02-16,146,498736,3514,1022,125,124
L0101,2025-02-17,101,307040,1968,505,94,85
L0101,2025-02-18,130,488930,13764,650,116,112
L0101,2025-02-19,106,193238,2219,636,90,77
L0101,2025-02-20,141,423141,6697,846,136,122
L0101,2025-02-21,125,499500,5761,375,117,114
L0101,2025-02-22,139,278417,5988,973,127,116
L0101,2025-02-23,134,277380,3822,402,118,116
L0101,2025-02-24,117,277641,1989,351,108,104
L0101,2025-02-25,124,363072,12063,744,120,113
L0101,2025-02-26,141,303009,1707,705,128,125
L0101,2025-02-27,127,451358,19656,762,115,100
L0101,2025-02-28,110,488620,19470,550,106,97
L0101,2025-03-01,117,250263,9471,468,110,107
L0101,2025-03-02,156,639600,14316,468,136,134
L0101,2025-03-03,109,455729,3898,763,94,92
L0101,2025-03-04,128,570112,8469,384,114,104
L0101,2025-03-05,108,439560,2351,432,92,82
L0101,2025-03-06,127,414020,5083,762,122,114
L0101,2025-03-07,112,281904,9636,784,106,96
L0101,2025-03-08,142,580212,10405,426,138,121
L0101,2025-03-09,153,498627,22379,1071,148,126
L0101,2025-03-10,96,384096,3758,480,89,77
L0101,2025-03-11,123,534435,5721,492,105,97
L0101,2025-03-12,113,470984,9641,791,106,93
L0101,2025-03-13,137,284823,6167,548,126,114
L0101,2025-03-14,104,449696,13317,416,103,96
L0101,2025-03-15,167,354374,11167,1169,162,149
L0101,2025-03-16,132,387420,10507,528,112,101
L0101,2025-03-17,129,330240,2689,387,116,110
L0101,2025-03-18,140,558040,14606,980,139,127
L0101,2025-03-19,96,228576,8911,480,95,82
L0101,2025-03-20,135,395820,19665,945,125,108
L0101,2025-03-21,140,405300,16238,840,125,116
L0101,2025-03-22,120,442560,4907,840,105,92
L0101,2025-03-23,142,439348,5213,426,140,133
L0101,2025-03-24,117,475254,3974,351,108,106
L0101,2025-03-25,108,358128,10079,756,97,95
L0101,2025-03-26,141,457968,11534,564,138,131
L0101,2025-03-27,138,332718,6240,414,125,107
L0101,2025-03-28,125,258250,5976,375,117,112
L0101,2025-03-29,118,517666,16088,472,111,95
L0101,2025-03-30,143,312312,10628,858,133,115
L0101,2025-03-31,136,250784,6132,816,124,121
L0101,2025-04-01,103,253380,10574,721,90,84
L0101,2025-04-02,138,352590,9802,414,123,111
L0101,2025-04-03,141,554271,20301,423,133,115
L0101,2025-04-04,136,517072,19979,408,120,109
L0101,2025-04-05,152,324672,4070,456,142,134
L0101,2025-04-06,144,609696,13584,432,135,120
L0101,2025-04-07,101,224018,2989,606,86,73
L0101,2025-04-08,105,278040,5311,420,98,87
L0101,2025-04-09,130,244530,1528,780,125,121
L0101,2025-04-10,102,234090,5686,408,93,84
L0101,2025-04-11,99,443619,14470,495,88,75
L0101,2025-04-12,119,410550,9342,833,110,100
L0101,2025-04-13,166,727412,8949,830,145,128
L0101,2025-04-14,127,482854,9623,889,124,106
L0101,2025-04-15,139,495396,16711,695,124,115
L0101,2025-04-16,127,273050,1892,889,119,104
L0101,2025-04-17,136,590512,25530,816,125,116
L0101,2025-04-18,103,400155,3508,721,96,85
L0101,2025-04-19,126,282240,11624,504,118,113
L0101,2025-04-20,168,503832,20400,1176,166,152
L0101,2025-04-21,100,352700,8838,600,99,87
L0101,2025-04-22,133,586796,11989,798,130,128
L0101,2025-04-23,111,406593,3463,333,103,93
L0101,2025-04-24,117,360711,9389,468,102,98
L0101,2025-04-25,113,425671,13760,339,109,93
L0101,2025-04-26,117,258219,4262,585,114,112
L0101,2025-04-27,161,694554,24633,644,158,155
L0101,2025-04-28,136,401608,9708,544,123,108
L0101,2025-04-29,113,300241,7058,678,98,90
L0101,2025-04-30,132,366564,13569,660,113,97
L0101,2025-04-30,132,366564,13569,660,113,97
L0101,2025-05-01,100,263200,5525,300,98,88
L0101,2025-05-02,132,368280,12375,924,120,109
L0101,2025-05-03,121,237039,11694,363,110,99
L0101,2025-05-04,135,546750,11719,945,119,117
L0101,2025-05-05,134,269206,11007,670,118,104
L0101,2025-05-06,119,524076,18876,595,115,112
L0101,2025-05-07,109,405807,19626,654,93,84
L0101,2025-05-08,98,369656,18302,490,85,84
L0101,2025-05-09,122,231312,8118,610,110,103
L0101,2025-05-10,125,371875,3561,875,120,114
L0101,2025-05-11,124,393080,3139,496,112,97
L0101,2025-05-12,132,317064,5112,396,129,110
L0101,2025-05-13,107,201374,6393,642,95,93
L0101,2025-05-14,139,421170,19186,695,135,115
L0101,2025-05-15,139,566008,12492,556,124,116
L0101,2025-05-16,111,301809,5927,666,103,95
L0101,2025-05-17,170,562360,15495,850,147,135
L0101,2025-05-18,162,414234,15349,648,161,138
L0101,2025-05-19,117,285480,2099,702,114,99
L0101,2025-05-20,133,394877,6024,665,126,118
L0101,2025-05-21,101,269973,10912,606,100,89
L0101,2025-05-22,110,452430,6418,550,105,91
L0101,2025-05-23,115,251390,2991,575,99,86
L0101,2025-05-24,115,446430,16600,690,114,97
L0101,2025-05-25,124,401512,15463,868,110,95
L0101,2025-05-26,103,315283,4355,412,90,79
L0101,2025-05-27,142,477688,15797,710,122,119
L0101,2025-05-28,129,301860,13773,645,118,115
L0101,2025-05-29,124,458552,3453,620,114,97
L0101,2025-05-30,127,549148,15981,381,110,107
L0101,2025-05-31,128,430208,18372,512,115,100
L0101,2025-06-01,126,286776,4544,504,110,99
L0101,2025-06-02,110,423500,19814,440,103,97
L0101,2025-06-03,140,505260,20926,980,132,121
L0101,2025-06-04,137,327019,8387,548,123,112
L0101,2025-06-05,126,565236,20780,630,118,106
L0101,2025-06-06,96,279360,11643,672,86,81
L0101,2025-06-07,133,391818,6004,798,116,108
L0101,2025-06-08,156,572988,26865,780,153,138
L0101,2025-06-09,97,300797,4416,679,95,84
L0101,2025-06-10,137,514572,9985,685,116,111
L0101,2025-06-11,141,625053,4745,705,127,119
L0101,2025-06-12,97,289642,6637,291,88,84
L0101,2025-06-13,133,341810,11868,931,127,111
L0101,2025-06-14,116,479080,5002,696,108,100
L0101,2025-06-15,146,375220,10054,1022,127,119
L0101,2025-06-16,111,442224,15194,555,102,101
L0101,2025-06-17,130,380380,2756,780,126,124
L0101,2025-06-18,100,334000,8643,600,98,91
L0101,2025-06-19,102,352920,16540,714,97,96
L0101,2025-06-20,121,393371,5032,363,106,97
L0101,2025-06-21,123,221892,9302,615,114,97
L0101,2025-06-22,160,368000,14412,,139,121
L0101,2025-06-23,100,416300,15397,500,98,95
L0101,2025-06-24,117,262314,7603,819,102,93
L0101,2025-06-25,124,377456,9548,620,114,100
L0101,2025-06-26,124,441068,6713,496,116,106
L0101,2025-06-27,117,351702,11713,702,110,96
L0101,2025-06-28,155,528860,18051,1085,137,120
L0101,2025-06-29,140,510580,22997,560,119,103
L0102,2025-01-01,88,339416,16196,264,84,72
L0102,2025-01-02,79,308890,4070,237,71,64
L0102,2025-01-03,77,181874,8761,308,71,60
L0102,2025-01-04,81,223560,6879,486,71,69
